prison_id,name,type,population,annual_change_wbgt_26,total_change_wbgt_26,annual_change_wbgt_30,total_change_wbgt_30
1762,FCI FORT DIX,FEDERAL,3114,0.11153846153845816,4.349999999999868,0.008097165991902636,0.3157894736842028
1763,SAN JOAQUIN COUNTY JUVENILE HALL,COUNTY,188,0.04736842105262858,1.8473684210525148,0.01821862348178165,0.7105263157894843
175,COLUMBIA COUNTY JAIL,COUNTY,140,-0.002834008097167463,-0.11052631578953107,0,0
1768,GLEN HELEN REHABILITATION CENTER,COUNTY,800,-0.2502024291498074,-9.757894736842488,-0.030971659919030458,-1.207894736842188
1771,CLARK COUNTY JAIL,COUNTY,655,0.009514170040484275,0.3710526315788867,0,0
1774,STRINGFELLOW PRISON,STATE,1094,0.47388663967613925,18.48157894736943,0.03016194331983719,1.1763157894736505
176,CURRY COUNTY JAIL,COUNTY,34,0,0,0,0
1776,TORRES PRISON,STATE,1360,0.42206477732795844,16.46052631579038,0.008704453441295593,0.33947368421052815
1779,WILLIAMSON COUNTY JAIL,COUNTY,556,0.3453441295546796,13.468421052632504,0.008299595141700363,0.3236842105263142
1780,RUDD TRANSFER FACILITY,STATE,136,0.3751012145749115,14.62894736842155,0,0
1781,WYNNE PRISON,STATE,2591,0.11113360323888465,4.334210526316501,0.0044534412955470415,0.17368421052633462
1783,GRANT COUNTY JAIL,COUNTY,46,-0.07510121457490625,-2.9289473684213436,0.006275303643724678,0.24473684210526245
177,TRAVIS COUNTY CORRECTIONAL COMPLEX,COUNTY,2340,0.3854251012145991,15.031578947369365,0.016801619433197735,0.6552631578947117
1785,WALLACE UNIT,STATE,1121,0.3427125506072901,13.365789473684314,-0.008704453441296129,-0.339473684210549
1787,MADISON COUNTY JAIL,COUNTY,32,0.20748987854253317,8.092105263158794,-0.011133603238865943,-0.4342105263157718
1789,PECOS COUNTY JAIL,COUNTY,29,-0.08157894736840471,-3.181578947367784,-0.004048582995951661,-0.15789473684211477
1790,HARRISON COUNTY ADULT DETENTION CENTER,COUNTY,850,0.3078947368421309,12.007894736843106,-0.014170040485832477,-0.5526315789474666
1792,LEWIS COUNTY JAIL,COUNTY,245,0.044534412955466327,1.7368421052631868,0.0016194331983806012,0.06315789473684345
1793,COLVILLE TRIBAL CORRECTIONAL FACILITY,LOCAL,27,0.059109311740888716,2.30526315789466,0,0
1794,MCDOWELL COUNTY CORRECTIONS - STEVENS FACILITY,COUNTY,322,-0.08117408906883154,-3.16578947368443,0,0
178,HENRICO COUNTY JUVENILE DETENTION HOME,COUNTY,12,-0.07732793522267797,-3.015789473684441,-0.009919028340081838,-0.3868421052631917
1795,ELIZABETH DETENTION CENTER,FEDERAL,294,-0.009919028340088223,-0.3868421052634407,-0.00384615384615435,-0.15000000000001965
1796,"HILLSBOROUGH JUVENILE DETENTION CENTER, WEST",STATE,87,0.11032388663968354,4.302631578947658,-0.0050607287449396495,-0.19736842105264632
1797,O'BRIEN COUNTY JAIL,COUNTY,25,-0.042712550607292454,-1.6657894736844057,0.008704453441295574,0.33947368421052737
1798,COUNCIL BLUFFS RESIDENTIAL CORRECTIONAL FACILITY,STATE,71,0.1388663967611267,5.415789473683941,0.05445344129554672,2.123684210526322
1802,FLORIDA STATE PRISON,STATE,1240,0.4755060728745133,18.54473684210602,0.037854251012146005,1.4763157894736942
1803,PITCHESS DETENTION CENTER-SOUTH,COUNTY,1281,-0.36963562753036727,-14.415789473684324,-0.022874493927125997,-0.8921052631579138
1805,LASSEN COUNTY ADULT DETENTION FACILITY,COUNTY,120,0.020647773279352168,0.8052631578947346,0,0
1807,AVOYELLES WOMEN'S CORRECTIONAL CENTER,COUNTY,176,0.19919028340082584,7.768421052632208,-0.016801619433201746,-0.6552631578948681
1809,CAMDEN COUNTY YOUTH CENTER,COUNTY,45,0.10809716599189788,4.215789473684017,0.016599190283400997,0.6473684210526389
1814,OKALOOSA COUNTY JAIL,COUNTY,730,0.39716599190284957,15.489473684211132,-0.03421052631579275,-1.3342105263159172
1815,OKALOOSA REGIONAL JUVENILE DETENTION CENTER,STATE,84,0.3844129554656058,14.992105263158626,-0.032388663967614716,-1.263157894736974
1818,HINDS COUNTY DETENTION CENTER-JACKSON OFFICE,COUNTY,192,0.11234817813766745,4.3815789473690305,-0.004251012145749912,-0.16578947368424657
1819,UINTA COUNTY JAIL,COUNTY,96,0,0,0,0
1820,ESSEX COUNTY YOUTH DETENTION CENTER,COUNTY,125,0.05769230769230291,2.2499999999998135,0.00587044534412945,0.22894736842104854
1821,CUMBERLAND COUNTY JAIL,COUNTY,445,0.045748987854243445,1.7842105263154944,0.007085020242914947,0.2763157894736829
1822,DELTA COUNTY DETENTION FACILITY,COUNTY,61,0.045951417004048686,1.7921052631578989,0,0
181,WASHINGTON COUNTY JAIL,COUNTY,78,0.2291497975708742,8.936842105264093,-0.02226720647772887,-0.868421052631426
1826,CUMBERLAND COUNTY JUVENILE DETENTION CENTER,COUNTY,31,0.045748987854243445,1.7842105263154944,0.007085020242914947,0.2763157894736829
1828,JASPER COUNTY JAIL / SHERIFF,COUNTY,37,0.19008097165993473,7.413157894737455,6.072874493913622e-4,0.023684210526263128
1829,ALACHUA COUNTY JAIL,COUNTY,781,0.4987854251012308,19.452631578948,0.0028340080971663386,0.11052631578948721
1830,RUTHERFORD COUNTY DETENTION CENTER,COUNTY,158,0.021052631578932703,0.8210526315783754,-0.004453441295546792,-0.17368421052632488
1831,ROANOKE CITY JAIL,LOCAL,530,-0.10323886639677475,-4.026315789474215,0,0
1833,STATEN ISLAND RESIDENTIAL CENTER,LOCAL,24,0.04716599190282806,1.8394736842102943,8.097165991899722e-4,0.03157894736840892
1834,LYCOMING COUNTY PRE-RELEASE CENTER,COUNTY,137,-0.048582995951421806,-1.8947368421054505,0,0
1836,ESCAMBIA COUNTY MAIN JAIL,COUNTY,899,0.3791497975708682,14.78684210526386,-0.017408906882593635,-0.6789473684211518
1837,CHULA VISTA JAIL,LOCAL,54,0.007894736842105036,0.3078947368420964,0.0010121457489878668,0.039473684210526806
1838,JONES COUNTY JUVENILE DETENTION CENTER,COUNTY,11,0.38218623481783753,14.905263157895664,0.015384615384614372,0.5999999999999606
1840,HUTTONSVILLE CORRECTIONAL CENTER,STATE,1131,0.0018218623481780106,0.07105263157894241,0,0
1842,LINDSEY STATE JAIL,STATE,916,0.36477732793523865,14.226315789474308,0.03259109311740924,1.2710526315789603
184,WEBB COUNTY YOUTH VILLAGE,COUNTY,25,0.55870445344131,21.789473684211092,0.1763157894736866,6.876315789473777
1847,PENDLETON CORRECTIONAL FACILITY,STATE,1800,-0.10425101214575748,-4.065789473684542,-6.072874493929275e-4,-0.023684210526324172
1850,SHELBY COUNTY JAIL,COUNTY,200,-0.09109311740891544,-3.5526315789477025,-0.00971659919028406,-0.37894736842107835
1851,BERGEN COUNTY JAIL,COUNTY,861,-0.006072874493934171,-0.23684210526343266,-0.002631578947368834,-0.10263157894738452
1853,LEE COUNTY-TUPELO JUVENILE DETENTION CENTER,COUNTY,20,0.13279352226721167,5.178947368421255,-0.010526315789475355,-0.4105263157895388
1854,LINCOLN COUNTY JAIL,COUNTY,75,0.34392712550609544,13.413157894737722,0.02125506072874497,0.8289473684210539
1859,THE JOSEPH V. CONTE FACILITY,COUNTY,1289,0.6941295546558882,27.07105263157964,0,0
1860,LAKE COUNTY JAIL,COUNTY,525,-0.11336032388665025,-4.42105263157936,-0.004655870445344624,-0.18157894736844035
1864,SWITZERLAND COUNTY JAIL,COUNTY,36,-0.04473684210527419,-1.7447368421056935,-0.003846153846154325,-0.15000000000001867
1867,OHIO COUNTY CORRECTIONAL CENTER,STATE,66,-0.026518218623486148,-1.0342105263159598,-0.0012145748987854935,-0.047368421052634245
1872,VERNON C BAIN CENTER [BARGE],LOCAL,800,-0.10384615384616216,-4.050000000000324,-0.0012145748987854935,-0.047368421052634245
1874,LOWELL ANNEX,STATE,1262,0.648582995951439,25.29473684210612,0.026315789473684435,1.026315789473693
187,MITCHELL COUNTY JAIL,COUNTY,67,0.36275303643725,14.14736842105275,-0.008704453441296129,-0.339473684210549
1875,RAVALLI COUNTY DETENTION CENTER,COUNTY,55,0.015789473684209337,0.6157894736841641,0,0
1885,YUMA COUNTY DETENTION CENTER,COUNTY,436,0.11012145748985246,4.294736842104246,0.041902834008084894,1.6342105263153108
188,PARMER COUNTY JAIL,COUNTY,10,0.23319838056680656,9.094736842105455,0,0
1887,AYRES HALFWAY HOUSE,STATE,21,0.5340080971660133,20.826315789474517,0.003643724696356261,0.14210526315789418
1888,PERRY COUNTY DETENTION CENTER,COUNTY,83,-0.0036437246963671225,-0.14210526315831778,-0.008704453441296663,-0.3394736842105699
1891,HOLMES COUNTY JAIL,COUNTY,140,0.3109311740890889,12.126315789474466,-0.02611336032388941,-1.018421052631687
1892,WAKULLA COUNTY DETENTION FACILITY,COUNTY,147,0.2777327935222791,10.831578947368884,-0.021457489878545802,-0.8368421052632863
1894,DIXIE COUNTY DETENTION FACILITY,COUNTY,128,0.4526315789473902,17.652631578948217,0.014979757085019496,0.5842105263157603
1895,COLUMBIA WORK CAMP,STATE,288,0.22186234817815026,8.65263157894786,-0.04412955465587322,-1.7210526315790555
189,RANDALL COUNTY JAIL,COUNTY,441,0.4417004048583082,17.226315789474018,0,0
1896,SUWANNEE COUNTY JAIL,COUNTY,202,0.4562753036437447,17.794736842106044,0.02287449392712337,0.8921052631578115
1898,WAUPACA COUNTY JAIL,COUNTY,200,-0.08947368421053156,-3.489473684210731,-0.00587044534412989,-0.2289473684210657
1901,TAYLOR COUNTY JAIL,COUNTY,126,0.4161943319838257,16.231578947369204,0.03603238866396726,1.4052631578947232
1904,INDIAN RIVER COUNTY JAIL,COUNTY,417,0.3155870445344256,12.307894736842599,0.007692307692307802,0.30000000000000426
190,WATERLOO POLICE DEPARTMENT,LOCAL,57,-0.08947368421053666,-3.4894736842109295,-0.011538461538462632,-0.45000000000004264
1915,BRANCH COUNTY JAIL,COUNTY,113,-0.14817813765183147,-5.778947368421427,-0.0018218623481783493,-0.07105263157895562
192,FCI CUMBERLAND,FEDERAL,1011,0.08724696356274687,3.402631578947128,0.003643724696356264,0.1421052631578943
1916,PERRY COUNTY JAIL / SHERIFF,COUNTY,29,0.6469635627530643,25.23157894736951,0.09170040485829942,3.5763157894736772
1920,LA CROSSE COUNTY JUVENILE DETENTION FACILITY,COUNTY,65,-0.10688259109312323,-4.168421052631806,-0.021457489878543,-0.8368421052631769
1921,CARROLL COUNTY DETENTION CENTER,COUNTY,228,0.2289473684210539,8.928947368421102,0.009311740890688473,0.36315789473685045
1925,CALCASIEU PARISH JUVENILE DETENTION CENTER,COUNTY,27,0.15991902834009772,6.236842105263811,0.004655870445343004,0.18157894736837715
193,JAMES RIVER WORK CENTER,STATE,279,-0.12834008097167257,-5.0052631578952305,-0.01619433198380671,-0.6315789473684617
1926,RANKIN COUNTY JUVENILE JUSTICE CENTER,COUNTY,15,0.12530364372471328,4.886842105263818,-0.013562753036439258,-0.5289473684211311
1932,MARICOPA COUNTY JAIL - TOWERS JAIL,COUNTY,800,-0.1605263157894989,-6.260526315790457,-0.3977732793522422,-15.513157894737446
1933,MISSISSIPPI COUNTY DETENTION CENTER,COUNTY,158,0.08623481781376462,3.36315789473682,-0.018218623481780882,-0.7105263157894544
1934,COTTRELL HOUSE,STATE,17,0.22935222672065686,8.944736842105618,-0.009514170040487676,-0.37105263157901935
1936,GARDNER BETTS JUVENILE JUSTICE CENTER,COUNTY,46,0.3848178137652065,15.007894736843054,0.0196356275303643,0.7657894736842077
1938,JEFFERSON COUNTY DOWNTOWN JAIL,COUNTY,267,0.15364372469637072,5.992105263158458,-0.08218623481781964,-3.205263157894966
1939,SKEELE VALLEY NON-SECURE DETENTION,COUNTY,12,-0.00931174089068874,-0.3631578947368609,0,0
1945,MORGAN COUNTY JAIL / SHERIFF,COUNTY,250,-0.05546558704453472,-2.163157894736854,0,0
1947,MACLAREN YOUTH CORRECTIONAL FACILITY,STATE,129,0.02611336032388587,1.018421052631549,0,0
1948,RON JACKSON STATE JUVENILE CORRECTIONAL COMPLEX,STATE,181,0.16356275303645804,6.378947368421864,-0.008097165991903663,-0.31578947368424287
1952,CHELAN COUNTY REGIONAL JAIL / JUSTICE CENTER,COUNTY,245,0.10425101214574946,4.065789473684229,0,0
1954,PASSAIC COUNTY JAIL,COUNTY,862,-0.021862348178144735,-0.8526315789476446,0.003036437246963457,0.11842105263157482
1955,ALVIN S GLENN DETENTION CENTER,COUNTY,824,0.34898785425100803,13.610526315789313,-0.021052631578949675,-0.8210526315790373
1956,KEOGH DWYER CORRECTIONAL FACILITY,COUNTY,116,-0.033805668016198866,-1.3184210526317557,0,0
1957,CHEATHAM COUNTY JAIL,COUNTY,170,0.10789473684210107,4.207894736841942,-0.009514170040486563,-0.37105263157897594
1958,MONTGOMERY MUNICIPAL JAIL,LOCAL,285,0.27874493927126603,10.871052631579376,-0.01558704453441455,-0.6078947368421674
1960,LINCOLN COUNTY JAIL,COUNTY,166,0,0,0,0
1962,COMANCHE COUNTY DETENTION CENTER,COUNTY,298,0.4289473684210631,16.728947368421462,0.08846153846154015,3.450000000000066
1963,FLORENCE COUNTY DETENTION CENTER,COUNTY,415,0.1941295546558657,7.5710526315787625,-0.048785425101218284,-1.902631578947513
1965,FREMONT COUNTY DETENTION CENTER,COUNTY,158,-0.005060728744939967,-0.1973684210526587,0,0
1966,BECKER COUNTY JAIL,COUNTY,39,-0.04676113360324096,-1.8236842105263975,0.0030364372469636014,0.11842105263158045
1967,ADIRONDACK CORRECTIONAL FACILITY,STATE,398,-0.02408906882591139,-0.9394736842105442,0,0
1970,COMMUNITY TRANSITION CENTER,LOCAL,258,0.3261133603239034,12.718421052632234,-0.008502024291499119,-0.3315789473684656
1972,MARION COUNTY TRANSITION CENTER,COUNTY,79,0.027732793522267648,1.0815789473684383,0,0
1974,WALTER J LEINBERGER MEMORIAL CENTER,COUNTY,114,0.1483805668016096,5.7868421052627745,-0.009716599190284437,-0.37894736842109306
1975,NORTH TOWER DETENTION FACILITY,COUNTY,2364,0.3342105263158008,13.034210526316231,0.004251012145746216,0.1657894736841024
199,BUTTE PRE-RELEASE / WOMEN'S TRANSITIONAL CENTER,STATE,204,0,0,0,0
1976,GARDNER-BETTS JUVENILE JUSTICE CENTER,COUNTY,64,0.3848178137652065,15.007894736843054,0.0196356275303643,0.7657894736842077
1977,SANTA CRUZ COUNTY MAIN JAIL,COUNTY,392,0.003643724696355726,0.14210526315787333,0.007692307692307848,0.3000000000000061
1979,MORIAH SHOCK INCARCERATION CORRECTIONAL FACILITY,STATE,187,0.0028340080971663117,0.11052631578948616,0,0
1980,ATTICA CORRECTIONAL FACILITY,STATE,2009,-0.011336032388665259,-0.4421052631579451,0,0
1981,WENDE CORRECTIONAL FACILITY,STATE,872,-0.008097165991904246,-0.3157894736842656,0,0
1982,ELMIRA CORRECTIONAL FACILITY,STATE,1800,-0.0497975708502054,-1.9421052631580105,0,0
1983,SOUTHPORT CORRECTIONAL FACILITY,STATE,486,-0.04291497975708786,-1.6736842105264265,0,0
1985,HALE CREEK ASACTC,STATE,367,-0.011538461538462785,-0.4500000000000486,0,0
1987,REEVES COUNTY JAIL,COUNTY,67,-0.12975708502023178,-5.06052631578904,-0.04210526315789606,-1.6421052631579465
1988,GRIMES COUNTY JAIL,COUNTY,53,0.25748987854253513,10.04210526315887,0.014170040485832425,0.5526315789474645
1989,WICHITA COUNTY JAIL - DOWNTOWN FACILITY,COUNTY,39,0.39291497975709533,15.323684210526718,0.05121457489878641,1.99736842105267
1990,SWISHER COUNTY JAIL,COUNTY,13,0.4356275303643868,16.989473684211085,0,0
1992,WOOD COUNTY JAIL,COUNTY,125,0.05951417004049173,2.3210526315791777,0.0036437246963542526,0.14210526315781585
1994,LAFAYETTE COUNTY JAIL,COUNTY,15,0.4095141700405045,15.971052631579676,0.047773279352226125,1.8631578947368188
1995,CASTRO COUNTY JAIL,COUNTY,13,0.239676113360325,9.347368421052675,0,0
1998,MONTGOMERY COUNTY JAIL,COUNTY,500,0.14412955465586266,5.621052631578644,-0.02165991902834161,-0.8447368421053227
1999,GUADALUPE COUNTY ADULT DETENTION CENTER,COUNTY,338,0.4757085020243154,18.5526315789483,0.031578947368421754,1.2315789473684484
2000,UPSTATE CORRECTIONAL FACILITY,STATE,1221,0.0860323886639709,3.355263157894865,0,0
2001,RIVERSIDE REGIONAL JAIL,COUNTY,1569,0.03927125506072383,1.5315789473682293,-0.007894736842106663,-0.30789473684215984
2003,NORTHWESTERN VA REGIONAL ADULT DETENTION CENTER,COUNTY,546,-0.05465587044535208,-2.131578947368731,-0.004453441295546818,-0.1736842105263259
2006,SOUTHWEST VIRGINIA REGIONAL JAIL - HAYSI,COUNTY,258,-0.17570850202430102,-6.85263157894774,0,0
2007,SOUTHWEST VIRGINIA REGIONAL JAIL - DUFFIELD,COUNTY,550,-0.07024291497976498,-2.739473684210834,0,0
2008,JACKSON COUNTY JAIL,COUNTY,138,-0.07813765182187293,-3.0473684210530445,0.005060728744938949,0.197368421052619
2009,NORFOLK CITY JAIL,LOCAL,1173,0.09696356275302849,3.781578947368111,0.0036437246963551655,0.14210526315785146
2010,CENTRAL REGIONAL JAIL,COUNTY,310,-0.15425101214576062,-6.015789473684664,-0.0038461538461540346,-0.15000000000000735
2012,SOUTHWEST VIRGINIA REGIONAL JAIL,COUNTY,763,-0.009311740890690434,-0.3631578947369269,0,0
2013,WILKINSON COUNTY CORRECTIONAL FACILITY,STATE,904,0.163967611336051,6.394736842105989,-0.010526315789474926,-0.4105263157895221
2015,MEHERRIN RIVER REGIONAL JAIL,COUNTY,384,0.0880566801619361,3.434210526315508,-0.00971659919028421,-0.3789473684210842
2016,MEHERRIN RIVER REGIONAL SATELLITE JAIL,COUNTY,23,0.24797570850202172,9.671052631578847,-0.014777327935223518,-0.5763157894737172
2018,KERSHAW COUNTY DETENTION CENTER,COUNTY,99,0.6224696356275279,24.27631578947359,0.02793522267206501,1.0894736842105355
2019,FAIRFAX COUNTY ADULT DETENTION CENTER,COUNTY,1035,-0.05931174089069922,-2.3131578947372695,-0.0044534412955469695,-0.17368421052633182
2020,CENTRAL VIRGINIA REGIONAL JAIL,COUNTY,400,-0.04898785425102356,-1.9105263157899188,-0.004858299595141974,-0.18947368421053698
2021,HALIFAX COUNTY ADULT DETENTION CENTER,COUNTY,134,-0.14210526315790498,-5.542105263158294,-0.009919028340081404,-0.38684210526317475
2023,FMC DEVENS CAMP,FEDERAL,102,0.07307692307692089,2.849999999999915,0,0
2024,DANVILLE ADULT DETENTION CENTER,LOCAL,137,-0.1779352226720721,-6.939473684210812,-0.021862348178138837,-0.8526315789474147
2025,PAGE COUNTY JAIL,COUNTY,79,-4.0485829960429143e-4,-0.015789473684567366,0.0048582995951417796,0.1894736842105294
3,SAN JACINTO COUNTY JAIL,COUNTY,96,0.25222672064779855,9.836842105264143,0.003238866396759672,0.1263157894736272
21,BOLLINGER COUNTY JAIL,COUNTY,18,-0.14149797570851502,-5.518421052632086,-0.08947368421052959,-3.489473684210654
2029,RSW REGIONAL JAIL,COUNTY,411,-0.048785425101225695,-1.902631578947802,-0.005465587044534707,-0.21315789473685356
2030,MASAC AT PLYMOUTH,STATE,262,0.050000000000000495,1.9500000000000193,0,0
2031,CHESAPEAKE JUVENILE DETENTION SERVICES,LOCAL,62,0.18137651821861714,7.073684210526069,0.019635627530362694,0.7657894736841451
2032,NORTHERN NECK REGIONAL JAIL,COUNTY,439,0.05789473684209737,2.2578947368417976,-0.005263157894738202,-0.20526315789478988
2033,DEERFIELD WORK CENTER FOR WOMEN,STATE,154,-0.07651821862349184,-2.9842105263161818,-0.026923076923078996,-1.0500000000000809
2034,VIRGINIA PENINSULA REGIONAL JAIL,COUNTY,470,0.1392712550607244,5.431578947368252,0.013967611336031463,0.544736842105227
2035,OAKVIEW JUVENILE RESIDENTIAL CENTER,COUNTY,6,0.0070850202429131965,0.2763157894736147,-0.0012145748987854935,-0.047368421052634245
205,LANE COUNTY JAIL,COUNTY,429,0.006882591093115011,0.2684210526314854,0,0
2036,WISE CORRECTIONAL UNIT,STATE,110,-0.05485829959514564,-2.13947368421068,0,0
2037,RAPPAHANNOCK REGIONAL JAIL,COUNTY,1300,0.066801619433189,2.6052631578943712,-0.00222672064777432,-0.08684210526319848
2041,BEADLE COUNTY REGIONAL CORRECTIONAL CENTER,COUNTY,32,-0.1212550607287462,-4.728947368421101,-8.097165991900468e-4,-0.031578947368411825
2042,CENTRAL NM CORRECTIONAL FACILITY / MAIN / LEVEL II UNIT,STATE,955,0.32914979757085894,12.836842105263498,0,0
2043,ALBEMARLE-CHARLOTTESVILLE REGIONAL JAIL,COUNTY,451,-0.2174089068826105,-8.47894736842181,-0.014979757085020978,-0.5842105263158182
2045,KITTSON COUNTY JAIL,COUNTY,2,-0.08441295546559349,-3.2921052631581462,0.005465587044534467,0.2131578947368442
206,YOUTH REHABILITATION AND TREATMENT CENTER- KEARNEY,STATE,98,-0.008097165991906536,-0.3157894736843549,0.004453441295546671,0.1736842105263202
2047,NEWPORT NEWS CITY JAIL,LOCAL,474,-0.14696356275305014,-5.731578947368956,-0.031781376518220675,-1.2394736842106062
2048,SALINE COUNTY DETENTION CENTER,COUNTY,236,0.1348178137651949,5.257894736842601,0.001619433198380813,0.06315789473685171
2049,JONES COUNTY ADULT DETENTION CENTER,COUNTY,182,0.38218623481783753,14.905263157895664,0.015384615384614372,0.5999999999999606
2050,WESTMORELAND COUNTY REGIONAL YOUTH SERVICES CENTER,COUNTY,17,-0.023279352226725173,-0.9078947368422817,-0.0012145748987854935,-0.047368421052634245
2052,PIPESTONE COUNTY JAIL,COUNTY,10,-0.15080971659919803,-5.881578947368723,-0.003036437246963965,-0.11842105263159462
2060,RICHMOND CITY JAIL,LOCAL,940,0.0036437246963513625,0.14210526315770314,-0.018623481781377786,-0.7263157894737337
2062,MIAMI COUNTY JAIL,COUNTY,129,-0.08137651821863148,-3.173684210526628,-0.0014170040485832172,-0.05526315789474547
2063,GLOUCESTER COUNTY JAIL,COUNTY,38,-0.017813765182196666,-0.69473684210567,-0.010931174089070524,-0.42631578947375043
2065,YADKIN COUNTY JAIL,COUNTY,55,-0.06072874493927721,-2.3684210526318115,-0.003643724696356431,-0.1421052631579008
208,CARBON COUNTY JAIL,COUNTY,72,0.004251012145747903,0.16578947368416821,0,0
2066,JUDGE JOHN CONNELLY YOUTH CENTER,STATE,75,0.017813765182182018,0.6947368421050987,0,0
2068,ROANOKE COUNTY / SALEM JAIL,COUNTY,188,-0.0732793522267333,-2.857894736842599,0,0
2076,LOUDOUN COUNTY JUVENILE DETENTION CENTER,COUNTY,130,0.1882591093117357,7.342105263157692,0.01336032388663943,0.5210526315789378
2077,PRINCE WILLIAM-MANASSAS ADULT DETENTION CENTER,COUNTY,391,0.11032388663967088,4.302631578947165,0.008097165991902687,0.3157894736842048
2079,WESTERN MASSACHUSETTS RECOVERY AND WELLNESS CENTER,COUNTY,114,0.05829959514169877,2.2736842105262522,0,0
2080,MARCY CORRECTIONAL FACILITY,STATE,1148,0.02186234817813711,0.8526315789473473,0,0
2081,LAKEVIEW SHOCK INCARCERATION CORRECTIONAL FACILITY,STATE,660,0.02085020242914992,0.8131578947368469,0,0
210,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,FEDERAL,227,0.27469635627532074,10.71315789473751,-0.005263157894738491,-0.20526315789480115
2086,NORFOLK COUNTYJAIL AND HOUSE OF CORRECTION,COUNTY,477,-0.005668016194336746,-0.2210526315791331,-4.0485829959518066e-4,-0.015789473684212046
2087,BROWN COUNTY JAIL / JUVENILE DETENTION CENTER,COUNTY,62,-0.09898785425101018,-3.8605263157893974,0.008906882591093198,0.3473684210526347
2088,JEFFERSON CORRECTIONAL INSTITUTION,STATE,1091,0.31153846153847853,12.150000000000663,-8.097165991916804e-4,-0.03157894736847553
2089,PRINCE WILLIAM-MANASSAS MODULAR JAIL,COUNTY,255,0.11032388663967088,4.302631578947165,0.008097165991902687,0.3157894736842048
2090,MASSACHUSETTS TREATMENT CENTER,STATE,499,0.0020242914979718744,0.0789473684209031,0,0
2091,"CENTRAL NM CORRECTIONAL FACILITY, LEVEL I UNIT",STATE,350,0.3105263157894842,12.110526315789883,0,0
2092,SPRINGER CORRECTIONAL CENTER,STATE,271,0.006680161943319938,0.2605263157894776,0,0
2093,COOSA COUNTY JAIL,COUNTY,35,0.3044534412955618,11.87368421052691,-0.009716599190283927,-0.3789473684210731
2094,VIRGINIA BEACH CORRECTIONAL CENTER,LOCAL,1381,0.20546558704453338,8.013157894736802,0.0024291497975699604,0.09473684210522845
2095,WESTERN TIDEWATER REGIONAL JAIL,COUNTY,614,0.1562753036437179,6.0947368421049974,0.010728744939269461,0.41842105263150897
211,GOODMAN CORRECTIONAL INSTITUTION,STATE,436,0.3412955465586953,13.310526315789117,-0.013562753036438635,-0.5289473684211068
2096,"SOUTHERN NM CORRECTIONAL FACILITY, LEVEL III UNIT",STATE,440,0.34068825910931816,13.286842105263409,0,0
2100,ROSWELL CORRECTIONAL CENTER,STATE,339,0.5198380566801805,20.273684210527037,0,0
2101,DEKALB COUNTY JAIL,COUNTY,80,0.18097165991903078,7.0578947368422,0,0
2102,DICKSON COUNTY JAIL,COUNTY,298,-0.045951417004049665,-1.7921052631579368,-0.005263157894737284,-0.20526315789475408
2104,GREENE COUNTY WORK CAMP,STATE,125,-0.05526315789474593,-2.1552631578950914,-0.030971659919030205,-1.207894736842178
2107,DICKSON COUNTY WOMEN'S JAIL,COUNTY,54,-0.045951417004049665,-1.7921052631579368,-0.005263157894737284,-0.20526315789475408
2109,BRISTOL COUNTY HOUSE OF CORRECTION AND JAIL,COUNTY,1003,0.04453441295546474,1.7368421052631247,0.00465587044534425,0.18157894736842572
2111,ESSEX COUNTY WOMEN IN TRANSITION CENTER,COUNTY,30,0.04757085020243057,1.8552631578947922,0,0
2114,FMC DEVENS,FEDERAL,999,0.07307692307692089,2.849999999999915,0,0
2116,BEDFORD ADULT DETENTION CENTER,LOCAL,61,-0.15425101214576173,-6.015789473684707,-0.005263157894737083,-0.20526315789474625
2118,HENRICO COUNTY JAIL WEST,COUNTY,600,-0.07732793522267797,-3.015789473684441,-0.009919028340081838,-0.3868421052631917
2120,CI REEVES COUNTY I & II,MULTI,1255,-0.13542510121456333,-5.2815789473679695,-0.0182186234817825,-0.7105263157895174
2121,CALDWELL PARISH JAIL,COUNTY,26,0.2198380566801794,8.573684210526997,-0.02449392712551042,-0.9552631578949063
2123,GUADALUPE COUNTY CORRECTIONAL FACILITY,STATE,588,0.35161943319838923,13.71315789473718,0,0
2124,NM YOUTH DIAGNOSTIC DEVELOPMENT CENTER,STATE,76,0.057489878542511925,2.242105263157965,0,0
2125,JOHN PAUL TAYLOR CENTER,STATE,46,0.34068825910931816,13.286842105263409,0,0
2126,CHESAPEAKE CORRECTIONAL CENTER,LOCAL,1041,0.18137651821861714,7.073684210526069,0.019635627530362694,0.7657894736841451
22,SHERIFF AL CANNON DETENTION CENTER,COUNTY,1113,0.5372469635627545,20.952631578947425,-0.008704453441298622,-0.3394736842106463
214,BROWNSVILLE CITY JAIL,LOCAL,23,0.6502024291498231,25.3578947368431,0.24898785425101716,9.71052631578967
2128,CHESTERFIELD COUNTY JAIL,COUNTY,327,-0.0020242914979835104,-0.07894736842135691,-0.008299595141701407,-0.3236842105263549
2129,DYER COUNTY JAIL,COUNTY,207,0.07914979757084763,3.0868421052630572,0.014170040485831387,0.5526315789474241
2130,MOREHOUSE PARISH DETENTION CENTER,COUNTY,260,0.11255060728745929,4.3894736842109126,-0.055060728744945595,-2.147368421052878
